player_id,player_name,gender,country,birth_year,official_rank,live_rank,rank_change_vs_official,official_points,live_points,points_change_vs_official,live_rows_available,live_raw_points_available,live_singles_results_counting,live_doubles_results_counting,best_singles_1,best_singles_2,best_singles_3,best_doubles_1,best_doubles_2,best_doubles_3,calculated_at
800590346,Nikita Belozertsev,M,UZB,2008,28,26,2,1233.5,1256,22.5,2,180,1,1,300 pts | BASE | J300 | WR | J300 Astana | 2025-09-08,180 pts | BASE | JGS | R16 | Australian Open Junior Championships | 2026-01-24,"180 pts | BASE | JGS | R16 | The Junior Championships, Wimbledon | 2025-07-05",225 pts | BASE | J300 | WR | J300 Astana | 2025-09-08,187 pts | BASE | J500 | SF | J500 Cairo | 2026-04-06,135 pts | BASE | JGS | R16 | Roland Garros Junior Championships | 2025-06-01,2026-06-02T23:19:32.275Z
800646432,Jordyn Hazelitt,F,USA,2010,29,27,2,1221,1239.75,18.75,2,210,0,1,300 pts | BASE | J300 | WR | J300 San Diego (North American Regional Championships) | 2026-03-16,210 pts | BASE | J300 | RU | J300 Barranquilla | 2026-01-26,200 pts | BASE | J200 | WR | J200 Corpus Christi | 2025-09-29,225 pts | BASE | J300 | WR | J300 San Diego (North American Regional Championships) | 2026-03-16,225 pts | BASE | J300 | WR | J300 Barranquilla | 2026-01-26,225 pts | BASE | J300 | WR | J300 San Jose | 2026-01-19,2026-06-02T23:19:32.276Z
800567149,Aaron Gabet,M,FRA,2008,66,64,2,884,895.25,11.25,2,210,0,1,150 pts | BASE | J500 | QF | J500 Cairo | 2026-04-06,140 pts | BASE | J300 | SF | J300 Casablanca | 2026-02-09,100 pts | BASE | J200 | SF | J200 Nonthaburi | 2026-02-23,187 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,157 pts | BASE | J300 | RU | J300 Zapopan | 2025-11-17,2026-06-02T23:19:32.278Z
800684702,Mateus Nogueira,M,BRA,2008,482,480,2,161,163,2,2,16,0,1,36 pts | BASE | J60 | RU | J60 Punta del Este | 2025-09-08,36 pts | BASE | J60 | RU | J60 Santiago | 2025-08-25,18 pts | BASE | J200 | R32 | J200 Santa Cruz | 2025-11-03,45 pts | BASE | J60 | WR | J60 Tarija | 2026-05-25,25 pts | BASE | J30 | WR | J30 Lima | 2025-06-16,14 pts | BASE | J60 | SF | J60 Santiago | 2025-08-25,2026-06-02T23:19:32.291Z
800692700,Harold Ronaldo Andre Cotom Hidalgo,M,GUA,2009,315,313,2,255.75,257,1.25,2,36,0,1,60 pts | BASE | J60 | WR | J60 Puebla | 2026-04-20,36 pts | BASE | J60 | RU | J60 Villahermosa | 2026-05-18,36 pts | BASE | J60 | RU | J60 Guatemala | 2026-02-09,27 pts | BASE | J60 | RU | J60 Villahermosa | 2026-05-18,27 pts | BASE | J60 | RU | J60 Santo Domingo | 2025-09-29,18 pts | LIVE | J100 | R16 | J100 Guatemala | 2026-06-01,2026-06-02T23:19:32.287Z
800727016,Ruochen Gao,M,CHN,2009,395,393,2,206.25,207.5,1.25,2,36,1,1,60 pts | BASE | J60 | WR | J60 Kathmandu | 2026-01-26,30 pts | BASE | J30 | WR | J30 MACAU | 2025-08-25,20 pts | BASE | J100 | QF | J100 San Jose | 2026-04-27,45 pts | BASE | J60 | WR | J60 Kathmandu | 2026-02-02,45 pts | BASE | J60 | WR | J60 Guangzhou | 2026-01-19,27 pts | BASE | J60 | RU | J60 Chengdu | 2025-10-14,2026-06-02T23:19:32.289Z
800770797,Emily Dunn,F,NZL,2009,493,491,2,187.5,187.5,0,1,5,0,0,36 pts | BASE | J60 | RU | J60 Lautoka | 2025-07-22,30 pts | BASE | J30 | WR | J30 Auckland | 2025-09-16,18 pts | BASE | J60 | SF | J60 Wellington | 2026-01-13,45 pts | BASE | J60 | WR | J60 Miki City | 2026-05-27,45 pts | BASE | J200 | QF | J200 Sydney | 2025-08-26,27 pts | BASE | J100 | SF | J100 Auckland | 2026-01-27,2026-06-02T23:19:32.301Z
800571129,Flynn Thomas,M,SUI,2008,21,20,1,1318.5,1432.25,113.75,2,360,1,1,300 pts | BASE | J300 | WR | J300 New Delhi | 2026-01-05,250 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,210 pts | BASE | J300 | RU | J300 Sanxenxo | 2025-09-23,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,157 pts | BASE | J300 | RU | J300 Traralgon | 2026-01-16,105 pts | BASE | J200 | RU | J200 Oslo | 2025-11-24,2026-06-02T23:19:32.274Z
800597355,Mathys Domenc,M,FRA,2009,20,19,1,1346,1452.25,106.25,2,360,1,1,300 pts | BASE | J300 | WR | J300 Lima | 2026-02-09,300 pts | BASE | J300 | WR | J300 San Jose | 2026-01-19,200 pts | BASE | J200 | WR | J200 Oslo | 2025-11-24,225 pts | BASE | J300 | WR | J300 Lima | 2026-02-09,187 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,2026-06-02T23:19:32.274Z
800573038,Arnav Paparkar,M,IND,2008,23,22,1,1263,1369.25,106.25,2,360,1,1,210 pts | BASE | J300 | RU | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20,210 pts | BASE | J300 | RU | J300 Kuching | 2026-04-07,210 pts | BASE | J300 | RU | J300 New Delhi | 2026-01-05,225 pts | BASE | J300 | WR | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,157 pts | BASE | J300 | RU | J300 Kuching | 2026-04-07,2026-06-02T23:19:32.274Z
800721825,Felitsata Dorofeeva-Rybas,F,RUS,2009,21,20,1,1359.75,1451,91.25,2,360,1,1,350 pts | BASE | J500 | RU | J500 Cairo | 2026-04-06,250 pts | BASE | J500 | SF | J500 Milan | 2026-05-18,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,187 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,187 pts | BASE | J500 | SF | J500 Cairo | 2026-04-06,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,2026-06-02T23:19:32.276Z
800732018,Michael Antonius,M,USA,2010,14,13,1,1558.75,1648.75,90,2,270,1,0,300 pts | BASE | J300 | WR | J300 Salinas | 2026-02-02,300 pts | BASE | J300 | WR | J300 Barranquilla | 2026-01-26,300 pts | BASE | J300 | WR | J300 Spring - Pan American ITF | 2025-10-06,225 pts | BASE | J300 | WR | J300 Salinas | 2026-02-02,225 pts | BASE | J300 | WR | J300 Barranquilla | 2026-01-26,225 pts | BASE | JGS | QF | US Open Junior Tennis Championships | 2025-08-31,2026-06-02T23:19:32.274Z
800680259,Luis Guto Miguel,M,BRA,2009,4,3,1,2354.25,2411.25,57,2,360,1,1,500 pts | BASE | J500 | WR | J500 Merida | 2025-11-24,490 pts | BASE | JGS | SF | US Open Junior Tennis Championships | 2025-08-31,300 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,375 pts | BASE | J500 | WR | J500 Milan | 2026-05-18,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,225 pts | BASE | J300 | WR | J300 Traralgon | 2026-01-16,2026-06-02T23:19:32.274Z
800570117,Jamie Mackenzie,M,GER,2008,3,2,1,2357,2413.25,56.25,2,360,1,1,500 pts | BASE | J500 | WR | J500 Milan | 2026-05-18,500 pts | BASE | J500 | WR | J500 Offenbach | 2026-05-04,300 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,367 pts | BASE | JGS | SF | US Open Junior Tennis Championships | 2025-08-31,262 pts | BASE | J500 | RU | J500 Osaka | 2025-09-22,225 pts | BASE | J300 | WR | J300 Beijing | 2025-09-16,2026-06-02T23:19:32.273Z
800656554,Paola Pinera Celorio,F,ESP,2010,19,18,1,1441,1488.5,47.5,2,360,1,1,250 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,210 pts | BASE | J300 | RU | J300 Beaulieu-sur-Mer | 2026-04-13,210 pts | BASE | J300 | RU | J300 Villena | 2026-03-16,225 pts | BASE | J300 | WR | J300 Beaulieu-sur-Mer | 2026-04-13,225 pts | BASE | J300 | WR | J300 Vrsar | 2026-03-23,187 pts | BASE | J500 | SF | J500 Milan | 2026-05-18,2026-06-02T23:19:32.276Z
800661936,Leon Sloboda,M,SVK,2009,45,44,1,1089.75,1123.5,33.75,2,210,0,1,200 pts | BASE | J200 | WR | J200 Szekesfehervar | 2025-10-22,180 pts | BASE | JGS | R16 | Australian Open Junior Championships | 2026-01-24,150 pts | BASE | J500 | QF | J500 Gaspar | 2026-03-16,375 pts | BASE | J500 | WR | J500 Gaspar | 2026-03-16,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,112 pts | BASE | J500 | QF | J500 Milan | 2026-05-18,2026-06-02T23:19:32.275Z
800793512,Tanishk Konduri,M,USA,2009,48,47,1,1048.5,1076.75,28.25,2,210,0,1,250 pts | BASE | J500 | SF | J500 Fort Lauderdale | 2025-12-08,140 pts | BASE | J200 | RU | J200 Corpus Christi | 2025-09-29,100 pts | BASE | J300 | QF | J300 San Diego (North American Regional Championships) | 2026-03-16,262 pts | BASE | J500 | RU | J500 Fort Lauderdale | 2025-12-08,225 pts | BASE | J300 | WR | J300 San Diego (North American Regional Championships) | 2026-03-16,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,2026-06-02T23:19:32.275Z
800636696,Anna Pushkareva,F,RUS,2009,24,23,1,1312.25,1338.5,26.25,2,270,1,1,350 pts | BASE | J500 | RU | J500 Osaka | 2025-09-22,200 pts | BASE | J200 | WR | J200 Castricum | 2025-07-01,180 pts | BASE | JGS | R16 | Australian Open Junior Championships | 2026-01-24,187 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,157 pts | BASE | J300 | RU | J300 Pancevo | 2025-08-18,2026-06-02T23:19:32.276Z
800712851,Daniel Jovanovski,M,AUS,2008,34,33,1,1166.75,1193,26.25,2,210,0,1,300 pts | BASE | J300 | WR | J300 Kuching | 2026-04-07,200 pts | BASE | J200 | WR | J200 Sydney | 2025-08-26,200 pts | BASE | J200 | WR | J200 Sydney (Regional Championships) | 2025-08-19,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,112 pts | BASE | J500 | QF | J500 Osaka | 2025-09-22,2026-06-02T23:19:32.275Z
800635903,Vincent Reisach,M,GER,2009,43,42,1,1102.5,1128.75,26.25,2,210,0,1,200 pts | BASE | J200 | WR | J200 Siauliai | 2026-02-17,200 pts | BASE | J200 | WR | J200 Rakovnik | 2025-09-01,150 pts | BASE | J500 | QF | J500 Cairo | 2026-04-06,375 pts | BASE | J500 | WR | J500 Offenbach | 2026-05-04,375 pts | BASE | J500 | WR | J500 Cairo | 2026-04-06,225 pts | BASE | J300 | WR | J300 Cairo | 2026-03-30,2026-06-02T23:19:32.275Z
800580909,Kunanan Pantaratorn,M,THA,2008,59,58,1,914.25,940.5,26.25,1,180,0,1,250 pts | BASE | J500 | SF | J500 Osaka | 2025-09-22,100 pts | BASE | J300 | QF | J300 Kuching | 2026-04-07,100 pts | BASE | J300 | QF | J300 Beijing | 2025-09-16,225 pts | BASE | J300 | WR | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,157 pts | BASE | J300 | RU | J300 Kuching | 2026-04-07,2026-06-02T23:19:32.277Z
800730824,Zhang-Qian Wei,F,CHN,2008,64,63,1,927.75,946.5,18.75,1,180,0,1,150 pts | BASE | J500 | QF | J500 Fort Lauderdale | 2025-12-08,140 pts | BASE | J300 | SF | J300 Santa Croce Sull’Arno | 2026-05-11,100 pts | BASE | J300 | QF | J300 Wanju (Closed Asia Regional Championship) | 2025-10-06,225 pts | BASE | J300 | WR | J300 Nonthaburi | 2026-03-02,187 pts | BASE | J500 | SF | J500 Cairo | 2026-04-06,187 pts | BASE | J500 | SF | J500 Osaka | 2025-09-22,2026-06-02T23:19:32.279Z
800696508,Olivia Traynor,F,USA,2008,65,64,1,921.75,940.5,18.75,1,180,0,1,300 pts | BASE | J300 | WR | J300 Barranquilla | 2026-01-26,100 pts | BASE | J300 | QF | J300 Plovdiv | 2026-04-28,100 pts | BASE | J100 | WR | J100 Guatemala | 2025-06-09,225 pts | BASE | J300 | WR | J300 Plovdiv | 2026-04-28,225 pts | BASE | J300 | WR | J300 Tucson | 2026-03-09,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,2026-06-02T23:19:32.279Z
800626993,Mustafa Ege Sik,M,AUS,2009,60,59,1,911,928,17,2,210,0,1,200 pts | BASE | J200 | WR | J200 Hong Kong | 2025-09-30,140 pts | BASE | J300 | SF | J300 Kuching | 2026-04-07,100 pts | BASE | J300 | QF | J300 Zapopan | 2025-11-17,225 pts | BASE | J300 | WR | J300 Nonthaburi | 2026-03-02,225 pts | BASE | J300 | WR | J300 Zapopan | 2025-11-17,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,2026-06-02T23:19:32.278Z
800655335,Victoria Luiza Barros,F,BRA,2009,4,3,1,2194,2205.25,11.25,2,360,1,1,500 pts | BASE | J500 | WR | J500 Offenbach | 2026-05-04,350 pts | BASE | J500 | RU | J500 Gaspar | 2026-03-16,350 pts | BASE | J500 | RU | J500 Merida | 2025-11-24,225 pts | BASE | JGS | QF | US Open Junior Tennis Championships | 2025-08-31,187 pts | BASE | J500 | SF | J500 Offenbach | 2026-05-04,187 pts | BASE | J500 | SF | J500 Gaspar | 2026-03-16,2026-06-02T23:19:32.275Z
800720203,Jack Secord,M,USA,2008,24,23,1,1260.25,1271.5,11.25,2,210,0,1,250 pts | BASE | J500 | SF | J500 Milan | 2026-05-18,"180 pts | BASE | JGS | R16 | The Junior Championships, Wimbledon | 2025-07-05",150 pts | BASE | J500 | QF | J500 Gaspar | 2026-03-16,367 pts | BASE | JGS | SF | US Open Junior Tennis Championships | 2025-08-31,262 pts | BASE | J500 | RU | J500 Milan | 2026-05-18,262 pts | BASE | J500 | RU | J500 Gaspar | 2026-03-16,2026-06-02T23:19:32.274Z
800630877,Matei Victor Chelemen,M,ROU,2009,69,68,1,862.5,873.75,11.25,2,120,0,1,200 pts | BASE | J200 | WR | J200 Florence | 2026-04-01,140 pts | BASE | J300 | SF | J300 Charleroi-Marcinelle | 2026-05-25,140 pts | BASE | J200 | RU | J200 Istres | 2026-04-06,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31,75 pts | BASE | J200 | SF | J200 Punta Cana | 2026-02-09,75 pts | BASE | J100 | WR | J100 Manacor | 2026-01-26,2026-06-02T23:19:32.278Z
800587925,Oliver Majdandzic,M,GER,2008,82,81,1,754.25,765.5,11.25,2,180,0,1,140 pts | BASE | J200 | RU | J200 Targu Jiu | 2026-05-18,100 pts | BASE | J200 | SF | J200 Hanover | 2026-05-11,100 pts | BASE | J200 | SF | J200 Piestany | 2026-04-14,112 pts | BASE | J500 | QF | J500 Cairo | 2026-04-06,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31,75 pts | BASE | J200 | SF | J200 Cairo | 2025-11-10,2026-06-02T23:19:32.278Z
800676754,Alisa Terentyeva,F,RUS,2010,80,79,1,853.5,857.25,3.75,1,90,0,1,210 pts | BASE | J300 | RU | J300 Astana | 2025-09-08,140 pts | BASE | J200 | RU | J200 Hong Kong | 2025-09-30,100 pts | BASE | J200 | SF | J200 Astana | 2025-09-01,367 pts | BASE | JGS | SF | Australian Open Junior Championships | 2026-01-24,225 pts | BASE | J300 | WR | J300 New Delhi | 2026-01-05,187 pts | BASE | J500 | SF | J500 Fort Lauderdale | 2025-12-08,2026-06-02T23:19:32.280Z
800731574,Sarah Ye,F,USA,2010,82,81,1,847.5,851.25,3.75,2,120,0,1,210 pts | BASE | J300 | RU | J300 Salinas | 2026-02-02,150 pts | BASE | J500 | QF | J500 Fort Lauderdale | 2025-12-08,100 pts | BASE | J300 | QF | J300 San Diego (North American Regional Championships) | 2026-03-16,105 pts | BASE | J300 | SF | J300 San Diego (North American Regional Championships) | 2026-03-16,105 pts | BASE | J200 | RU | J200 Nanjing | 2025-09-09,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31,2026-06-02T23:19:32.280Z
800597508,Marija Lauva,F,LAT,2008,88,87,1,795.25,799,3.75,2,120,0,1,250 pts | BASE | J500 | SF | J500 Cairo | 2026-04-06,100 pts | BASE | J300 | QF | J300 Vrsar | 2026-03-23,100 pts | BASE | J200 | SF | J200 Oslo | 2025-11-24,225 pts | BASE | J300 | WR | J300 Santa Croce Sull’Arno | 2026-05-11,225 pts | BASE | J300 | WR | J300 Casablanca | 2026-02-09,112 pts | BASE | J500 | QF | J500 Cairo | 2026-04-06,2026-06-02T23:19:32.280Z
800596852,Christopher Thies,M,GER,2008,71,70,1,848,851.75,3.75,2,120,0,1,200 pts | BASE | J200 | WR | J200 Piestany | 2026-04-14,100 pts | BASE | J300 | QF | J300 Plovdiv | 2026-04-28,100 pts | BASE | J300 | QF | J300 Villena | 2026-03-16,157 pts | BASE | J300 | RU | J300 Plovdiv | 2026-04-28,105 pts | BASE | J300 | SF | J300 Salinas | 2026-02-02,105 pts | BASE | J300 | SF | J300 San Jose | 2026-01-19,2026-06-02T23:19:32.278Z
800692269,Laura Carvalho e Silva Kracke,F,IRL,2010,434,433,1,209.25,210.25,1,2,27,0,1,60 pts | BASE | J60 | WR | J60 Naas | 2025-06-30,30 pts | BASE | J30 | WR | J30 Dublin | 2026-02-09,30 pts | BASE | J30 | WR | J30 Dublin | 2025-10-27,45 pts | BASE | J60 | WR | J60 Les Franqueses del Vallès | 2026-05-18,45 pts | BASE | J100 | RU | J100 Aizkraukle | 2025-12-08,27 pts | BASE | J60 | RU | J60 Loughborough | 2025-10-13,2026-06-02T23:19:32.300Z
800708495,Abdurakhmon Karimov,M,UZB,2010,445,444,1,178.25,179.25,1,2,16,0,1,36 pts | BASE | J60 | RU | J60 Andijan | 2026-03-16,30 pts | BASE | J30 | WR | J30 Andijan | 2025-11-10,18 pts | BASE | J30 | RU | J30 Manama | 2025-12-01,75 pts | BASE | J200 | SF | J200 Fergana | 2025-10-06,25 pts | BASE | J30 | WR | J30 Andijan | 2025-11-10,25 pts | BASE | J30 | WR | J30 Namangan | 2025-07-21,2026-06-02T23:19:32.290Z
800673054,Alison Julieta Oliva Ramirez,F,GUA,2009,379,378,1,240.5,240.5,0,1,9,0,0,36 pts | BASE | J60 | RU | J60 Santa Tecla | 2026-05-25,36 pts | BASE | J60 | RU | J60 Tegucigalpa | 2025-09-08,30 pts | BASE | J30 | WR | J30 Guatemala | 2025-11-17,45 pts | BASE | J200 | QF | J200 Punta Cana | 2026-02-09,45 pts | BASE | J60 | WR | J60 Tegucigalpa | 2025-09-08,27 pts | BASE | J60 | RU | J60 Santa Tecla | 2026-05-25,2026-06-02T23:19:32.299Z
800599918,Nand Vandepoele,M,BEL,2008,369,368,1,222,222,0,1,5,0,0,36 pts | BASE | J100 | SF | J100 Dubrovnik | 2025-10-27,20 pts | BASE | J100 | QF | J100 Balma | 2025-10-20,20 pts | BASE | J100 | QF | J100 Maria-Lanzendorf | 2025-09-22,105 pts | BASE | J300 | SF | J300 Charleroi-Marcinelle | 2026-05-25,75 pts | BASE | J100 | WR | J100 Manacor | 2026-02-02,45 pts | BASE | J300 | R16 | J300 Vrsar | 2026-03-23,2026-06-02T23:19:32.288Z
800593679,Alisa Oktiabreva,F,RUS,,,501,,,180,180,1,180,1,0,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,,,,,,2026-06-02T23:19:32.305Z
800579895,Ziga Sesko,M,SLO,2008,5,5,0,2109.75,2246.75,137,2,360,1,1,1000 pts | BASE | JGS | WR | Australian Open Junior Championships | 2026-01-24,"300 pts | BASE | JGS | QF | The Junior Championships, Wimbledon | 2025-07-05",180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,375 pts | BASE | J500 | WR | J500 Fort Lauderdale | 2025-12-08,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,225 pts | BASE | J300 | WR | J300 Traralgon | 2026-01-16,2026-06-02T23:19:32.274Z
800695060,Nauhany Vitoria Leme Da Silva,F,BRA,2010,9,9,0,1743,1878,135,2,360,1,1,500 pts | BASE | J500 | WR | J500 Gaspar | 2026-03-16,300 pts | BASE | J300 | WR | J300 Porto Alegre | 2026-03-09,300 pts | BASE | J300 | WR | J300 Santa Cruz (South America Regional Championships) | 2026-02-23,375 pts | BASE | J500 | WR | J500 Milan | 2026-05-18,262 pts | BASE | J500 | RU | J500 Gaspar | 2026-03-16,225 pts | BASE | J300 | WR | J300 Porto Alegre | 2026-03-09,2026-06-02T23:19:32.276Z
800672253,Charo Esquiva Banuls,F,ESP,2008,16,16,0,1506.25,1636.25,130,2,360,1,1,300 pts | BASE | JGS | QF | US Open Junior Tennis Championships | 2025-08-31,260 pts | BASE | JM | SF | 2025 ITF World Tennis Tour Junior Finals | 2025-10-22,210 pts | BASE | J300 | RU | J300 Oberpullendorf (Europe Regional Championships) | 2025-09-15,375 pts | BASE | J500 | WR | J500 Milan | 2026-05-18,225 pts | BASE | JGS | QF | US Open Junior Tennis Championships | 2025-08-31,"225 pts | BASE | JGS | QF | The Junior Championships, Wimbledon | 2025-07-05",2026-06-02T23:19:32.276Z
800576556,Eleejah Inisan,F,FRA,,,502,,,112.5,112.5,2,180,1,1,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31,,,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31,,,2026-06-02T23:19:32.305Z
800657117,Keaton Hance,M,USA,2008,6,6,0,1985.25,2092.25,107,2,360,1,1,700 pts | BASE | JGS | RU | Australian Open Junior Championships | 2026-01-24,350 pts | BASE | J500 | RU | J500 Merida | 2025-11-24,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,750 pts | BASE | JGS | WR | US Open Junior Tennis Championships | 2025-08-31,367 pts | BASE | JGS | SF | Roland Garros Junior Championships | 2025-06-01,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,2026-06-02T23:19:32.274Z
800543488,Zangar Nurlanuly,M,KAZ,2008,8,8,0,1842.5,1945,102.5,2,270,1,1,490 pts | BASE | JGS | SF | Australian Open Junior Championships | 2026-01-24,490 pts | BASE | JGS | SF | US Open Junior Tennis Championships | 2025-08-31,300 pts | BASE | J300 | WR | J300 Wanju (Closed Asia Regional Championship) | 2025-10-06,135 pts | BASE | JGS | R16 | US Open Junior Tennis Championships | 2025-08-31,"135 pts | BASE | JGS | R16 | The Junior Championships, Wimbledon | 2025-07-05",105 pts | BASE | J300 | SF | J300 Roehampton | 2025-06-29,2026-06-02T23:19:32.274Z
800594501,Ferdinand Livet Novkirichka,M,FRA,,,501,,,90,90,1,90,1,0,90 pts | LIVE | JGS | R32 | Roland Garros Junior Championships | 2026-05-31,,,,,,2026-06-02T23:19:32.305Z
800601474,Mariella Thamm,F,GER,2009,15,15,0,1591.25,1650,58.75,2,360,1,1,300 pts | BASE | J300 | WR | J300 Charleroi-Marcinelle | 2026-05-25,300 pts | BASE | J300 | WR | J300 Villena | 2026-03-16,200 pts | BASE | J200 | WR | J200 Valencia | 2026-03-02,375 pts | BASE | J500 | WR | J500 Offenbach | 2026-05-04,180 pts | LIVE | JGS | R16 | Roland Garros Junior Championships | 2026-05-31,150 pts | BASE | J200 | WR | J200 Oberhaching | 2026-02-02,2026-06-02T23:19:32.276Z
800659876,Sol Ailin Larraya Guidi,F,ARG,2008,13,13,0,1649,1694.75,45.75,2,360,1,1,300 pts | BASE | J300 | WR | J300 Asuncion | 2026-03-02,250 pts | BASE | J500 | SF | J500 Gaspar | 2026-03-16,210 pts | BASE | J300 | RU | J300 Santa Cruz (South America Regional Championships) | 2026-02-23,262 pts | BASE | J500 | RU | J500 Milan | 2026-05-18,262 pts | BASE | J500 | RU | J500 Gaspar | 2026-03-16,225 pts | BASE | J300 | WR | J300 Porto Alegre | 2026-03-09,2026-06-02T23:19:32.276Z
800661515,Jana Kovackova,F,CZE,2010,6,6,0,2099.75,2139.75,40,2,360,1,0,300 pts | BASE | J300 | WR | J300 Zapopan | 2025-11-17,260 pts | BASE | JM | 3 | 2025 ITF World Tennis Tour Junior Finals | 2025-10-22,250 pts | BASE | J500 | SF | J500 Milan | 2026-05-18,750 pts | BASE | JGS | WR | Australian Open Junior Championships | 2026-01-24,750 pts | BASE | JGS | WR | US Open Junior Tennis Championships | 2025-08-31,525 pts | BASE | JGS | RU | Roland Garros Junior Championships | 2025-06-01,2026-06-02T23:19:32.275Z
800598140,Anastasija Cvetkovic,F,SRB,2008,12,12,0,1660.75,1696.5,35.75,2,360,1,1,350 pts | BASE | J500 | RU | J500 Offenbach | 2026-05-04,250 pts | BASE | J500 | SF | J500 Fort Lauderdale | 2025-12-08,210 pts | BASE | J300 | RU | J300 Plovdiv | 2026-04-28,375 pts | BASE | J500 | WR | J500 Fort Lauderdale | 2025-12-08,262 pts | BASE | J500 | RU | J500 Milan | 2026-05-18,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,2026-06-02T23:19:32.276Z
