tournament_key,tournament_name,category,start_date,end_date,tournament_id,event_id,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,drawsheet_structure_code,drawsheet_structure_desc,group_name,rr_group_size,rr_group_complete,rr_team1_position,rr_team1_wins,rr_team2_position,rr_team2_wins,round_name,round_order,match_id,play_status_code,play_status_desc,result_status_code,result_status_desc,team1_player_ids,team1_names,team1_nationalities,team1_seed,team1_entry_status,team2_player_ids,team2_names,team2_nationalities,team2_seed,team2_entry_status,winner_side,winner_names,score,h2h_link,live_scores_link,raw_json,collected_at
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group C,4,false,,,,,Round-robin,1,1183643919,TP,To be played,,,800679228,SIYABONGA JACA,RSA,,DA,800847978,Jason Jaat,IND,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800679228&player2Id=800847978,,"{""matchId"":1183643919,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800679228&player2Id=800847978"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800679228,""nationality"":""RSA"",""givenName"":""SIYABONGA"",""familyName"":""JACA"",""profileLink"":""/en/players/siyabonga-jaca/800679228/rsa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800847978,""nationality"":""IND"",""givenName"":""Jason"",""familyName"":""Jaat"",""profileLink"":""/en/players/jason-jaat/800847978/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group D,4,false,,,,,Round-robin,1,1183643922,TP,To be played,,,800677693,Tshepang Maisela,RSA,4,Q,800643878,yonatan shagas,ISR,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800677693&player2Id=800643878,,"{""matchId"":1183643922,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800677693&player2Id=800643878"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800677693,""nationality"":""RSA"",""givenName"":""Tshepang"",""familyName"":""Maisela"",""profileLink"":""/en/players/tshepang-maisela/800677693/rsa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":4,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800643878,""nationality"":""ISR"",""givenName"":""yonatan"",""familyName"":""shagas"",""profileLink"":""/en/players/yonatan-shagas/800643878/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group D,4,false,,,,,Round-robin,1,1183643921,TP,To be played,,,800677693,Tshepang Maisela,RSA,4,Q,800708579,nelson rakotomahanina,FRA,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800677693&player2Id=800708579,,"{""matchId"":1183643921,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800677693&player2Id=800708579"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800677693,""nationality"":""RSA"",""givenName"":""Tshepang"",""familyName"":""Maisela"",""profileLink"":""/en/players/tshepang-maisela/800677693/rsa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":4,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800708579,""nationality"":""FRA"",""givenName"":""nelson"",""familyName"":""rakotomahanina"",""profileLink"":""/en/players/nelson-rakotomahanina/800708579/fra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group D,4,false,,,,,Round-robin,1,1183643924,PC,Played and completed,,,800677693,Tshepang Maisela,RSA,4,Q,800789563,Ramez Michel,EGY,,16R,2,Ramez Michel,6-7(5) 3-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800677693&player2Id=800789563,,"{""matchId"":1183643924,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800677693&player2Id=800789563"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800677693,""nationality"":""RSA"",""givenName"":""Tshepang"",""familyName"":""Maisela"",""profileLink"":""/en/players/tshepang-maisela/800677693/rsa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":5},{""score"":3,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":4,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800789563,""nationality"":""EGY"",""givenName"":""Ramez"",""familyName"":""Michel"",""profileLink"":""/en/players/ramez-michel/800789563/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":7,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""16R""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group D,4,false,,,,,Round-robin,1,1183643925,TP,To be played,,,800708579,nelson rakotomahanina,FRA,,Q,800789563,Ramez Michel,EGY,,16R,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800708579&player2Id=800789563,,"{""matchId"":1183643925,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800708579&player2Id=800789563"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800708579,""nationality"":""FRA"",""givenName"":""nelson"",""familyName"":""rakotomahanina"",""profileLink"":""/en/players/nelson-rakotomahanina/800708579/fra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800789563,""nationality"":""EGY"",""givenName"":""Ramez"",""familyName"":""Michel"",""profileLink"":""/en/players/ramez-michel/800789563/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""16R""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group D,4,false,,,,,Round-robin,1,1183643923,PC,Played and completed,,,800708579,nelson rakotomahanina,FRA,,Q,800643878,yonatan shagas,ISR,,DA,1,nelson rakotomahanina,7-5 7-6(4),https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800708579&player2Id=800643878,,"{""matchId"":1183643923,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800708579&player2Id=800643878"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800708579,""nationality"":""FRA"",""givenName"":""nelson"",""familyName"":""rakotomahanina"",""profileLink"":""/en/players/nelson-rakotomahanina/800708579/fra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":7,""losingScore"":null},{""score"":7,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800643878,""nationality"":""ISR"",""givenName"":""yonatan"",""familyName"":""shagas"",""profileLink"":""/en/players/yonatan-shagas/800643878/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":5,""losingScore"":null},{""score"":6,""losingScore"":4},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group D,4,false,,,,,Round-robin,1,1183643926,TP,To be played,,,800643878,yonatan shagas,ISR,,DA,800789563,Ramez Michel,EGY,,16R,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800643878&player2Id=800789563,,"{""matchId"":1183643926,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800643878&player2Id=800789563"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800643878,""nationality"":""ISR"",""givenName"":""yonatan"",""familyName"":""shagas"",""profileLink"":""/en/players/yonatan-shagas/800643878/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800789563,""nationality"":""EGY"",""givenName"":""Ramez"",""familyName"":""Michel"",""profileLink"":""/en/players/ramez-michel/800789563/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""16R""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group E,4,false,,,,,Round-robin,1,1183643928,TP,To be played,,,800646446,Tiago Peterhans,SUI,5,DA,800850678,Joel Badza,ZIM,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800646446&player2Id=800850678,,"{""matchId"":1183643928,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800646446&player2Id=800850678"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800646446,""nationality"":""SUI"",""givenName"":""Tiago"",""familyName"":""Peterhans"",""profileLink"":""/en/players/tiago-peterhans/800646446/sui/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":5,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800850678,""nationality"":""ZIM"",""givenName"":""Joel"",""familyName"":""Badza"",""profileLink"":""/en/players/joel-badza/800850678/zim/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group E,4,false,,,,,Round-robin,1,1183643927,TP,To be played,,,800646446,Tiago Peterhans,SUI,5,DA,800716135,Ido Eshkol Bruck,ISR,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800646446&player2Id=800716135,,"{""matchId"":1183643927,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800646446&player2Id=800716135"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800646446,""nationality"":""SUI"",""givenName"":""Tiago"",""familyName"":""Peterhans"",""profileLink"":""/en/players/tiago-peterhans/800646446/sui/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":5,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800716135,""nationality"":""ISR"",""givenName"":""Ido"",""familyName"":""Eshkol Bruck"",""profileLink"":""/en/players/ido-eshkol-bruck/800716135/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group E,4,false,,,,,Round-robin,1,1183643930,PC,Played and completed,,,800646446,Tiago Peterhans,SUI,5,DA,800710324,Ojasveer Singh,IND,,Q,1,Tiago Peterhans,6-2 6-0,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800646446&player2Id=800710324,,"{""matchId"":1183643930,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800646446&player2Id=800710324"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800646446,""nationality"":""SUI"",""givenName"":""Tiago"",""familyName"":""Peterhans"",""profileLink"":""/en/players/tiago-peterhans/800646446/sui/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":5,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800710324,""nationality"":""IND"",""givenName"":""Ojasveer"",""familyName"":""Singh"",""profileLink"":""/en/players/ojasveer-singh/800710324/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":2,""losingScore"":null},{""score"":0,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group E,4,false,,,,,Round-robin,1,1183643931,TP,To be played,,,800716135,Ido Eshkol Bruck,ISR,,DA,800710324,Ojasveer Singh,IND,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800716135&player2Id=800710324,,"{""matchId"":1183643931,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800716135&player2Id=800710324"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800716135,""nationality"":""ISR"",""givenName"":""Ido"",""familyName"":""Eshkol Bruck"",""profileLink"":""/en/players/ido-eshkol-bruck/800716135/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800710324,""nationality"":""IND"",""givenName"":""Ojasveer"",""familyName"":""Singh"",""profileLink"":""/en/players/ojasveer-singh/800710324/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group E,4,false,,,,,Round-robin,1,1183643929,PC,Played and completed,,,800716135,Ido Eshkol Bruck,ISR,,DA,800850678,Joel Badza,ZIM,,Q,2,Joel Badza,1-6 6-3 8-10,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800716135&player2Id=800850678,,"{""matchId"":1183643929,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800716135&player2Id=800850678"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800716135,""nationality"":""ISR"",""givenName"":""Ido"",""familyName"":""Eshkol Bruck"",""profileLink"":""/en/players/ido-eshkol-bruck/800716135/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":6,""losingScore"":null},{""score"":8,""losingScore"":null},null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800850678,""nationality"":""ZIM"",""givenName"":""Joel"",""familyName"":""Badza"",""profileLink"":""/en/players/joel-badza/800850678/zim/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":3,""losingScore"":null},{""score"":10,""losingScore"":null},null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group E,4,false,,,,,Round-robin,1,1183643932,TP,To be played,,,800850678,Joel Badza,ZIM,,Q,800710324,Ojasveer Singh,IND,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800850678&player2Id=800710324,,"{""matchId"":1183643932,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800850678&player2Id=800710324"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800850678,""nationality"":""ZIM"",""givenName"":""Joel"",""familyName"":""Badza"",""profileLink"":""/en/players/joel-badza/800850678/zim/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800710324,""nationality"":""IND"",""givenName"":""Ojasveer"",""familyName"":""Singh"",""profileLink"":""/en/players/ojasveer-singh/800710324/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group F,4,false,,,,,Round-robin,1,1183643935,PC,Played and completed,,,800746819,Bryne Edwin Dube,ZIM,,DA,800779438,Shahbaaz Singh Sanghera,IND,,Q,1,Bryne Edwin Dube,6-4 7-6(0),https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800746819&player2Id=800779438,,"{""matchId"":1183643935,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800746819&player2Id=800779438"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800746819,""nationality"":""ZIM"",""givenName"":""Bryne Edwin"",""familyName"":""Dube"",""profileLink"":""/en/players/bryne-edwin-dube/800746819/zim/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":7,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800779438,""nationality"":""IND"",""givenName"":""Shahbaaz Singh"",""familyName"":""Sanghera"",""profileLink"":""/en/players/shahbaaz-singh-sanghera/800779438/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":4,""losingScore"":null},{""score"":6,""losingScore"":0},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
